g++ -c -O3  -Wall -fmessage-length=0 -std=c++0x  -I. -I../task2/src/ -I. -I/opt/hwloc-1.4/include/ -o lib/set_bench/SetBench.o test/set_bench/SetBench.cpp
g++ -o bin/pheet_test  lib/pheet_tests.o lib/Test.o lib/graph_bipartitioning/GraphBipartitioningTests.o lib/sorting/SortingTests.o lib/inarow/InARowTests.o lib/n-queens/NQueensTests.o lib/lupiv/LUPivTests.o lib/uts/RecursiveSearch/rng/brg_sha1.o lib/uts/RecursiveSearch/uts.o lib/uts/UTSTests.o lib/uts/UTSImp.o  lib/sor/SORTests.o lib/prefix_sum/PrefixSumTests.o lib/set_bench/SetBench.o lib/count_bench/CountBench.o lib/sssp/SsspTests.o lib/tristrip/TriStripTests.o -L/opt/gcc-4.7/lib/ -L/opt/gcc-4.7/lib64/ -L/opt/hwloc-1.4/lib/ -lpthread -lhwloc -L../advanced_multiprocessor_programming/task2/build/src/  -lcuckooset -L../advanced_multiprocessor_programming/task2/build/src/  -lstdset
----
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	3	10.4291	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	6	11.2454	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	12	15.0564	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	24	16.9399	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	48	20.9337	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	1	4.9975	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	2	14.2538	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	3	15.6174	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	6	19.4282	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	12	22.7416	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	24	28.1365	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	48	37.0679	
----
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	1	4.28541	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	2	10.2756	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	3	10.3868	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	6	11.3551	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	12	15.1114	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	24	17.0919	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	48	21.1962	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	1	5.00029	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	2	14.3201	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	3	15.6033	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	6	19.512	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	12	23.2589	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	24	28.2825	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	48	37.6411	
----
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	1	4.273	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	2	10.2797	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	3	10.3928	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	6	11.404	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	12	15.1021	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	24	17.0816	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.99	0.005	0	48	21.4332	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	1	4.99444	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	2	14.2368	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	3	15.4751	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	6	19.5178	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	12	23.1083	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	24	28.7975	
test	set	scheduler	range	blocks	contains_p	add_p	seed	cpus	total_time	
set_bench	GlobalLockSet<BackoffLock>	BStrategyScheduler<DistKStrategyTaskStorage<128, Local>>	10000	1000	0.5	0.25	0	48	38.2523	
